iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
134,3.1159427165985107,1.7938488721847534,2.1964714527130127,-0.38077133893966675,0.6785980463027954,2.409301519393921,2.13893985748291,5.127385520609096e-07,0.9999999403953552,0.5000001189356592,0.5000001305419259,False,False
135,3.1168508529663086,1.791648507118225,2.1960997581481934,-0.38988596200942993,0.6761040687561035,2.4094016551971436,2.1453609466552734,5.405651677392598e-07,1.0,0.5000001176156438,0.5000001203307909,False,False
136,3.117753267288208,1.7894459962844849,2.195725440979004,-0.39896559715270996,0.6735727787017822,2.4094390869140625,2.151653528213501,5.405651677392598e-07,1.0000001192092896,0.5000001163179465,0.500000110741682,False,False
137,3.118649959564209,1.7872415781021118,2.1953485012054443,-0.4080084562301636,0.6710043549537659,2.4094130992889404,2.157813787460327,5.462856051963172e-07,0.9999999403953552,0.5000001150247003,0.5000001017240568,False,False
138,3.1195409297943115,1.7850353717803955,2.1949689388275146,-0.4170137047767639,0.6683995127677917,2.409322738647461,2.1638388633728027,5.462856051963172e-07,1.0,0.5000001137248515,0.5000000932404262,False,False
139,3.1204261779785156,1.782827377319336,2.194586753845215,-0.42598146200180054,0.6657573580741882,2.409167528152466,2.1697287559509277,5.462856051963172e-07,1.0000001192092896,0.5000001116079966,0.5000000849910696,False,False
140,3.1213057041168213,1.7806177139282227,2.194201946258545,-0.43491029739379883,0.6630786657333374,2.408946990966797,2.1754791736602783,3.5762786865234375e-07,1.0,0.5000001014398111,0.5000000744666668,False,False
141,3.1221795082092285,1.7784065008163452,2.193814516067505,-0.44380128383636475,0.6603642106056213,2.4086596965789795,2.18108868598938,3.2098083124765253e-07,0.9999999403953552,0.5000000917650465,0.5000000644701655,False,False
142,3.1230478286743164,1.7761938571929932,2.1934244632720947,-0.4526529312133789,0.6576130986213684,2.4083056449890137,2.186555862426758,3.2098083124765253e-07,1.0,0.5000000825651119,0.5000000549813525,False,False
143,3.123910427093506,1.773979902267456,2.1930317878723145,-0.461465060710907,0.6548264622688293,2.4078831672668457,2.191877841949463,3.2098083124765253e-07,1.0,0.5000000738231726,0.500000045981937,False,False
144,3.124767541885376,1.7717647552490234,2.192636251449585,-0.470237672328949,0.6520041227340698,2.407392978668213,2.1970536708831787,2.811545414260763e-07,0.9999999403953552,0.5000000655218614,0.500000037453005,False,False
145,3.1256191730499268,1.7695485353469849,2.1922380924224854,-0.47897034883499146,0.6491471529006958,2.4068331718444824,2.202080726623535,1.4901161193847656e-07,0.9999999403953552,0.5000000576456884,0.5000000293778605,False,False
146,3.126465320587158,1.7673312425613403,2.1918370723724365,-0.48766231536865234,0.6462550163269043,2.4062044620513916,2.206958293914795,2.811545414260763e-07,1.0000001192092896,0.5000000501782279,0.5000000217385832,False,False
147,3.1273059844970703,1.765113115310669,2.1914334297180176,-0.49631309509277344,0.643328070640564,2.405506134033203,2.2116849422454834,2.811545414260763e-07,1.0000001192092896,0.5000000431036131,0.5000000145180749,False,False
148,3.128141164779663,1.7628941535949707,2.1910269260406494,-0.5049243569374084,0.640367329120636,2.4047365188598633,2.2162587642669678,1.4901161193847656e-07,0.9999999403953552,0.5000000364081735,0.5000000077015637,False,False
149,3.1289708614349365,1.7606744766235352,2.190617799758911,-0.5134921073913574,0.6373717188835144,2.4038963317871094,2.22067928314209,2.384185791015625e-07,1.0,0.5000000003007691,0.5000000000127276,False,False
150,3.1297953128814697,1.7584543228149414,2.1902058124542236,-0.5220187902450562,0.6343434453010559,2.402984619140625,2.2249436378479004,0.0,0.9999999403953552,0.5000000002409705,0.4999999999521789,False,False
151,3.1306145191192627,1.7562336921691895,2.189790964126587,-0.5305027961730957,0.6312815546989441,2.40200138092041,2.2290520668029785,2.384185791015625e-07,1.0,0.5000000001845464,0.49999999989521904,False,False
152,3.1314282417297363,1.7540127038955688,2.189373254776001,-0.5389449000358582,0.6281868815422058,2.4009454250335693,2.233003616333008,0.0,1.0000001192092896,0.5000000001313691,0.49999999984171023,False,False
153,3.1322367191314697,1.7517914772033691,2.188952684402466,-0.5473436117172241,0.6250596642494202,2.399817943572998,2.2367968559265137,2.384185791015625e-07,1.0,0.5000000000813165,0.49999999979152066,False,False
154,3.133039951324463,1.7495700120925903,2.1885292530059814,-0.555699348449707,0.6218997836112976,2.3986172676086426,2.240431785583496,0.0,1.0000001192092896,0.5000000000342627,0.4999999997445155,False,False
155,3.133837938308716,1.7473485469818115,2.188102960586548,-0.5640122890472412,0.6187086701393127,2.397343635559082,2.243906259536743,2.384185791015625e-07,0.9999999403953552,0.49999999999010114,0.49999999970057923,False,False
156,3.1346306800842285,1.7451272010803223,2.187673807144165,-0.5722800493240356,0.615485668182373,2.3959972858428955,2.2472217082977295,2.384185791015625e-07,1.0,0.4999999999487138,0.4999999996595855,False,False
157,3.13541841506958,1.7429059743881226,2.187241554260254,-0.5805055499076843,0.6122321486473083,2.3945772647857666,2.250375986099243,0.0,1.0,0.49999999990999605,0.49999999962142166,False,False
158,3.1362009048461914,1.7406851053237915,2.1868064403533936,-0.5886862874031067,0.6089484095573425,2.3930838108062744,2.253369092941284,0.0,0.9999999403953552,0.49999999987384425,0.4999999995859766,False,False
159,3.1369783878326416,1.738464593887329,2.186368227005005,-0.5968223214149475,0.6056346297264099,2.39151668548584,2.2562007904052734,2.384185791015625e-07,0.9999999403953552,0.4999999998401594,0.49999999955314367,False,False
160,3.1377506256103516,1.736244559288025,2.185927152633667,-0.604913592338562,0.6022906303405762,2.389875888824463,2.25887131690979,0.0,1.0,0.4999999998088354,0.4999999995228099,False,False
161,3.1385178565979004,1.734025239944458,2.185482978820801,-0.6129598617553711,0.5989183187484741,2.3881614208221436,2.2613799571990967,0.0,1.0,0.49999999977978843,0.49999999949488494,False,False
162,3.139280080795288,1.7318066358566284,2.1850357055664062,-0.6209610104560852,0.595517098903656,2.386373281478882,2.2637274265289307,0.0,1.0000001192092896,0.49999999975292214,0.4999999994692659,False,False
163,3.1400372982025146,1.7295888662338257,2.1845855712890625,-0.6289157867431641,0.5920869708061218,2.384511947631836,2.265913486480713,0.0,0.9999999403953552,0.49999999972814446,0.4999999994458529,False,False
164,3.14078950881958,1.7273719310760498,2.1841323375701904,-0.6368252038955688,0.5886290669441223,2.3825764656066895,2.2679381370544434,0.0,0.9999999403953552,0.4999999997053701,0.49999999942455436,False,False
165,3.1415367126464844,1.7251560688018799,2.18367600440979,-0.6446879506111145,0.5851434469223022,2.3805675506591797,2.2698018550872803,0.0,1.0000001192092896,0.4999999996845208,0.4999999994052891,False,False
166,3.1422791481018066,1.7229413986206055,2.1832165718078613,-0.65250563621521,0.5816318988800049,2.3784849643707275,2.2715046405792236,0.0,1.0,0.49999999966551656,0.4999999993879722,False,False
167,3.1430165767669678,1.7207279205322266,2.182753801345825,-0.6602767109870911,0.5780938267707825,2.3763296604156494,2.27304744720459,0.0,1.0,0.49999999964828035,0.49999999937252093,False,False
168,3.143749237060547,1.7185158729553223,2.1822879314422607,-0.6680024266242981,0.5745304226875305,2.374100923538208,2.274430990219116,0.0,0.9999998211860657,0.49999999963273556,0.49999999935885464,False,False
169,3.144477128982544,1.7163052558898926,2.181818962097168,-0.6756807565689087,0.5709408521652222,2.3717987537384033,2.2756552696228027,0.0,1.0000001192092896,0.4999999996188082,0.4999999993468944,False,False
170,3.145200252532959,1.7140963077545166,2.1813466548919678,-0.6833124160766602,0.567327618598938,2.369424819946289,2.276721477508545,0.0,0.9999999403953552,0.4999999996064329,0.4999999993365701,False,False
171,3.145918607711792,1.7118890285491943,2.1808712482452393,-0.6908968091011047,0.5636892318725586,2.366978168487549,2.277630567550659,0.0,1.0,0.4999999995955367,0.4999999993278051,False,False
172,3.146632194519043,1.7096835374832153,2.1803925037384033,-0.6984344720840454,0.5600280165672302,2.36445951461792,2.2783825397491455,0.0,1.0,0.4999999995860552,0.4999999993205307,False,False
173,3.147341012954712,1.7074798345565796,2.179910659790039,-0.7059248089790344,0.5563427805900574,2.3618693351745605,2.278980255126953,0.0,1.0,0.4999999995779228,0.4999999993146776,False,False
174,3.148045063018799,1.7052781581878662,2.1794254779815674,-0.7133675813674927,0.552634596824646,2.359208106994629,2.2794225215911865,2.384185791015625e-07,0.9999999403953552,0.4999999995710782,0.4999999993101805,False,False
175,3.148744583129883,1.7030786275863647,2.1789369583129883,-0.7207626104354858,0.5489047765731812,2.356475830078125,2.279712200164795,0.0,1.0,0.4999999995654617,0.49999999930697675,False,False
176,3.1494393348693848,1.7008812427520752,2.1784451007843018,-0.7281109094619751,0.5451534986495972,2.3536734580993652,2.2798502445220947,0.0,0.9999999403953552,0.49999999956101326,0.49999999930500255,False,False
177,3.150129556655884,1.6986862421035767,2.177949905395508,-0.7354114651679993,0.5413810014724731,2.3508002758026123,2.279836654663086,0.0,1.0000001192092896,0.4999999995576764,0.4999999993041986,False,False
178,3.15081524848938,1.6964936256408691,2.1774513721466064,-0.7426647543907166,0.5375882983207703,2.347858190536499,2.279674530029297,0.0,0.9999999403953552,0.49999999955539576,0.49999999930450634,False,False
179,3.151496410369873,1.6943035125732422,2.1769495010375977,-0.7498696446418762,0.5337756872177124,2.3448472023010254,2.2793643474578857,0.0,1.0,0.4999999995541175,0.499999999305869,False,False
180,3.1521730422973633,1.6921160221099854,2.1764440536499023,-0.7570264935493469,0.5299434065818787,2.341768503189087,2.2789077758789062,0.0,1.0,0.49999999955378943,0.49999999930823075,False,False
181,3.1528451442718506,1.6899311542510986,2.1759352684020996,-0.7641375064849854,0.526093065738678,2.338621139526367,2.278306484222412,0.0,1.0000001192092896,0.4999999995543613,0.49999999931154016,False,False
182,3.153512716293335,1.6877491474151611,2.1754231452941895,-0.7711988687515259,0.5222236514091492,2.335407257080078,2.277562379837036,0.0,1.0000001192092896,0.4999999995557833,0.49999999931574385,False,False
183,3.1541757583618164,1.6855700016021729,2.1749074459075928,-0.7782120704650879,0.5183364748954773,2.332127094268799,2.276677131652832,0.0,1.0,0.49999999955800783,0.4999999993207916,False,False
184,3.154834508895874,1.683393955230713,2.1743881702423096,-0.7851781249046326,0.5144332051277161,2.3287816047668457,2.2756519317626953,0.0,0.9999998211860657,0.49999999956098806,0.4999999993266345,False,False
185,3.1554887294769287,1.6812210083007812,2.17386531829834,-0.7920966744422913,0.5105127096176147,2.325371026992798,2.2744898796081543,0.0,1.0000001192092896,0.49999999956467894,0.49999999933322503,False,False
186,3.1561386585235596,1.6790512800216675,2.1733391284942627,-0.7989668250083923,0.506576657295227,2.3218958377838135,2.273191213607788,2.384185791015625e-07,0.9999999403953552,0.49999999956903707,0.49999999934051786,False,False
187,3.1567842960357666,1.6768847703933716,2.172809362411499,-0.8057896494865417,0.502625048160553,2.318357229232788,2.271758794784546,0.0,0.9999999403953552,0.4999999995740201,0.4999999993484688,False,False
188,3.15742564201355,1.6747217178344727,2.172276020050049,-0.8125649094581604,0.4986591339111328,2.314755439758301,2.2701942920684814,2.384185791015625e-07,1.0000001192092896,0.4999999995795858,0.4999999993570329,False,False
189,3.158062696456909,1.6725621223449707,2.171738862991333,-0.8192922472953796,0.4946790337562561,2.3110930919647217,2.268500804901123,0.0,1.0000001192092896,0.4999999995856927,0.4999999993661659,False,False
190,3.1586954593658447,1.6704061031341553,2.1711981296539307,-0.8259730339050293,0.49068552255630493,2.3073689937591553,2.266679048538208,0.0,1.0000001192092896,0.4999999995923044,0.49999999937583095,False,False
191,3.1593239307403564,1.668253779411316,2.170653820037842,-0.8326048254966736,0.4866787791252136,2.3035852909088135,2.2647321224212646,0.0,1.0000001192092896,0.4999999995993804,0.4999999993859846,False,False
192,3.1599481105804443,1.6661051511764526,2.1701056957244873,-0.8391895294189453,0.48265933990478516,2.2997422218322754,2.2626616954803467,0.0,1.000000238418579,0.4999999996068845,0.4999999993965893,False,False
193,3.1605682373046875,1.6639604568481445,2.1695539951324463,-0.8457273840904236,0.47862863540649414,2.2958409786224365,2.260469913482666,2.384185791015625e-07,1.0,0.499999999614782,0.4999999994076082,False,False
194,3.161184072494507,1.6618196964263916,2.1689984798431396,-0.8522180914878845,0.47458669543266296,2.2918827533721924,2.258159875869751,0.0,1.0000001192092896,0.49999999962303665,0.4999999994190033,False,False
195,3.1617958545684814,1.6596829891204834,2.1684391498565674,-0.8586615324020386,0.4705338478088379,2.2878682613372803,2.255733013153076,0.0,1.0,0.4999999996316139,0.4999999994307381,False,False
196,3.1624035835266113,1.65755033493042,2.1678762435913086,-0.8650582432746887,0.4664708077907562,2.2837977409362793,2.2531914710998535,2.384185791015625e-07,1.0000001192092896,0.49999999964048386,0.49999999944278173,False,False
197,3.1630072593688965,1.6554219722747803,2.167309522628784,-0.8714077472686768,0.462398886680603,2.2796730995178223,2.2505381107330322,0.0,0.9999998807907104,0.49999999964961334,0.49999999945509854,False,False
198,3.163606882095337,1.6532979011535645,2.166738986968994,-0.8777107000350952,0.4583178460597992,2.2754955291748047,2.2477755546569824,0.0,1.0,0.4999999996589697,0.499999999467654,False,False
199,3.1642024517059326,1.651178240776062,2.1661646366119385,-0.8839671015739441,0.45422860980033875,2.2712655067443848,2.244905948638916,0.0,1.0000001192092896,0.499999999668524,0.49999999948041773,False,False
200,3.1647939682006836,1.649062991142273,2.165586233139038,-0.8901776075363159,0.45013099908828735,2.2669856548309326,2.241931676864624,0.0,0.9999998807907104,0.49999999967824627,0.49999999949335755,False,False
201,3.16538143157959,1.6469522714614868,2.165004014968872,-0.896342396736145,0.44602707028388977,2.2626545429229736,2.2388553619384766,0.0,1.0000001192092896,0.49999999968811,0.4999999995064463,False,False
202,3.1659650802612305,1.6448462009429932,2.1644179821014404,-0.9024602174758911,0.4419161081314087,2.2582757472991943,2.2356796264648438,0.0,1.0,0.49999999969808584,0.49999999951965174,False,False
203,3.1665446758270264,1.6427448987960815,2.163827896118164,-0.9085337519645691,0.4377993941307068,2.2538487911224365,2.2324063777923584,0.0,0.9999998807907104,0.4999999997081501,0.4999999995329494,False,False
204,3.1671204566955566,1.640648365020752,2.163233757019043,-0.9145604968070984,0.4336772859096527,2.249376058578491,2.229039430618286,0.0,1.0,0.49999999971827186,0.4999999995463054,False,False
205,3.1676924228668213,1.638556718826294,2.1626358032226562,-0.9205428957939148,0.4295501112937927,2.2448575496673584,2.2255797386169434,2.384185791015625e-07,1.0,0.49999999972843295,0.4999999995597013,False,False
206,3.1682605743408203,1.636470079421997,2.162033796310425,-0.9264805316925049,0.42541903257369995,2.2402944564819336,2.2220299243927,0.0,1.0,0.49999999973860765,0.49999999957310937,False,False
207,3.1688246726989746,1.6343884468078613,2.1614277362823486,-0.9323724508285522,0.4212840795516968,2.235689878463745,2.2183945178985596,0.0,1.000000238418579,0.4999999997487679,0.49999999958649827,False,False
